name,title,notes,tags,groups,resource_count,formats,metadata_created,metadata_modified,license_title,portal_url,has_description,has_tags,has_license
t248655-daily,"Dades diàries del sensor de soroll ubicat al barri de Russafa, en el carrer Cadis, 3","Dades diàries del sensor de soroll ubicat al barri de Russafa i en concret en el carrer Cadis, 3 (T248655). La seua ubicació exacta és: 39.4640447, -0.3750515000000405.

A continuació s'explica cadascuna de les columnes del recurs.

* RecvTime: Dada proporcionat per la plataforma de ciutat VLCi. Data en què es va inserir la dada en la plataforma.
* FiwareServicePath: Dada proporcionat per la plataforma de ciutat VLCi. Servici de la plataforma VLCi a què pertany el sensor.
* EntityType: Dada proporcionat per la plataforma de ciutat VLCi. Tipus d'entitat del sensor en la plataforma VLCi.
* EntityId: Dada proporcionat per la plataforma de ciutat VLCi. Identificador únic del sensor en la plataforma VLCi.
* LAeq: Nivell sonor continu equivalent. Es defineix en la ISO 1996-2:2017 com el valor del nivell de pressió en dBA en ponderació A d'un so estable que en un interval de temps T posseïx la mateixa pressió sonora quadràtica mitja que el so que es mesura i el nivell del qual varia amb el temps. En este cas el període establert per a este sensor és d'1 minut.
* LAeq_d: És un indicador de soroll associat al dia, on al dia li corresponen 12 hores, en el període que s'estén des de les 7 fins a les 19 hores.
* LAeq_e: És un indicador del nivell sonor durant la vesprada, on a la vesprada li corresponen 4 hores, en el període que s'estén des de les 19 fins a les 23 hores.
* LAeq_n: És un indicador del nivell sonor durant la nit, on a la nit li corresponen 8 hores, en el període que s'estén des de les 23 fins a les 7 hores.
* LAeq_den: índex de soroll dia-vesprada-nit, és utilitzat per a determinar la molèstia vinculada a l'exposició al soroll.
* Dateobserved: Dia al que es refereixen les mesures.",(),"('Medio Ambiente',)",1,"('CSV',)",2020-11-17T11:05:09.600852,2025-05-20T09:34:21.181178,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/t248655-daily,True,False,True
t248682-daily,"Dades diàries del sensor de soroll ubicat al barri de Russafa, en el carrer Cuba, 3","Dades diàries del sensor de soroll ubicat al barri de Russafa i en concret en el carrer Cuba, 3 (T248682). La seua ubicació exacta és: 39.4628861, -0.3775977000000239.

A continuació s'explica cadascuna de les columnes del recurs.

* RecvTime: Dada proporcionat per la plataforma de ciutat VLCi. Data en què es va inserir la dada en la plataforma.
* FiwareServicePath: Dada proporcionat per la plataforma de ciutat VLCi. Servici de la plataforma VLCi a què pertany el sensor.
* EntityType: Dada proporcionat per la plataforma de ciutat VLCi. Tipus d'entitat del sensor en la plataforma VLCi.
* EntityId: Dada proporcionat per la plataforma de ciutat VLCi. Identificador únic del sensor en la plataforma VLCi.
* LAeq: Nivell sonor continu equivalent. Es defineix en la ISO 1996-2:2017 com el valor del nivell de pressió en dBA en ponderació A d'un so estable que en un interval de temps T posseïx la mateixa pressió sonora quadràtica mitja que el so que es mesura i el nivell del qual varia amb el temps. En este cas el període establert per a este sensor és d'1 minut.
* LAeq_d: És un indicador de soroll associat al dia, on al dia li corresponen 12 hores, en el període que s'estén des de les 7 fins a les 19 hores.
* LAeq_e: És un indicador del nivell sonor durant la vesprada, on a la vesprada li corresponen 4 hores, en el període que s'estén des de les 19 fins a les 23 hores.
* LAeq_n: És un indicador del nivell sonor durant la nit, on a la nit li corresponen 8 hores, en el període que s'estén des de les 23 fins a les 7 hores.
* LAeq_den: índex de soroll dia-vesprada-nit, és utilitzat per a determinar la molèstia vinculada a l'exposició al soroll.
* Dateobserved: Dia al que es refereixen les mesures.",(),"('Medio Ambiente',)",1,"('CSV',)",2020-11-17T11:37:03.173112,2025-05-20T09:32:44.087886,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/t248682-daily,True,False,True
t248683-daily,"Dades diàries del sensor de soroll ubicat al barri de Russafa, en el carrer Sueca, 2","Dades diàries del sensor de soroll ubicat al barri de Russafa i en concret en el carrer Sueca, 2 (T248683). La seua ubicació exacta és: 39.4633107, -0.3766378000000259.

A continuació s'explica cadascuna de les columnes del recurs.

* RecvTime: Dada proporcionat per la plataforma de ciutat VLCi. Data en què es va inserir la dada en la plataforma.
* FiwareServicePath: Dada proporcionat per la plataforma de ciutat VLCi. Servici de la plataforma VLCi a què pertany el sensor.
* EntityType: Dada proporcionat per la plataforma de ciutat VLCi. Tipus d'entitat del sensor en la plataforma VLCi.
* EntityId: Dada proporcionat per la plataforma de ciutat VLCi. Identificador únic del sensor en la plataforma VLCi.
* LAeq: Nivell sonor continu equivalent. Es defineix en la ISO 1996-2:2017 com el valor del nivell de pressió en dBA en ponderació A d'un so estable que en un interval de temps T posseïx la mateixa pressió sonora quadràtica mitja que el so que es mesura i el nivell del qual varia amb el temps. En este cas el període establert per a este sensor és d'1 minut.
* LAeq_d: És un indicador de soroll associat al dia, on al dia li corresponen 12 hores, en el període que s'estén des de les 7 fins a les 19 hores.
* LAeq_e: És un indicador del nivell sonor durant la vesprada, on a la vesprada li corresponen 4 hores, en el període que s'estén des de les 19 fins a les 23 hores.
* LAeq_n: És un indicador del nivell sonor durant la nit, on a la nit li corresponen 8 hores, en el període que s'estén des de les 23 fins a les 7 hores.
* LAeq_den: índex de soroll dia-vesprada-nit, és utilitzat per a determinar la molèstia vinculada a l'exposició al soroll.
* Dateobserved: Dia al que es refereixen les mesures.",(),"('Medio Ambiente',)",1,"('CSV',)",2020-11-17T11:37:04.400909,2025-05-20T09:30:42.778500,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/t248683-daily,True,False,True
t248684-daily,"Dades diàries del sensor de soroll ubicat al barri de Russafa, en el carrer Sueca, 61","Dades diàries del sensor de soroll ubicat al barri de Russafa i en concret en el carrer Sueca, 61 (T248684). La seua ubicació exacta és: 39.4605601, -0.37411520000000564.

A continuació s'explica cadascuna de les columnes del recurs.

* RecvTime: Dada proporcionat per la plataforma de ciutat VLCi. Data en què es va inserir la dada en la plataforma.
* FiwareServicePath: Dada proporcionat per la plataforma de ciutat VLCi. Servici de la plataforma VLCi a què pertany el sensor.
* EntityType: Dada proporcionat per la plataforma de ciutat VLCi. Tipus d'entitat del sensor en la plataforma VLCi.
* EntityId: Dada proporcionat per la plataforma de ciutat VLCi. Identificador únic del sensor en la plataforma VLCi.
* LAeq: Nivell sonor continu equivalent. Es defineix en la ISO 1996-2:2017 com el valor del nivell de pressió en dBA en ponderació A d'un so estable que en un interval de temps T posseïx la mateixa pressió sonora quadràtica mitja que el so que es mesura i el nivell del qual varia amb el temps. En este cas el període establert per a este sensor és d'1 minut.
* LAeq_d: És un indicador de soroll associat al dia, on al dia li corresponen 12 hores, en el període que s'estén des de les 7 fins a les 19 hores.
* LAeq_e: És un indicador del nivell sonor durant la vesprada, on a la vesprada li corresponen 4 hores, en el període que s'estén des de les 19 fins a les 23 hores.
* LAeq_n: És un indicador del nivell sonor durant la nit, on a la nit li corresponen 8 hores, en el període que s'estén des de les 23 fins a les 7 hores.
* LAeq_den: índex de soroll dia-vesprada-nit, és utilitzat per a determinar la molèstia vinculada a l'exposició al soroll.
* Dateobserved: Dia al que es refereixen les mesures.",(),"('Medio Ambiente',)",1,"('CSV',)",2020-11-17T11:36:59.631207,2025-05-20T09:23:29.226080,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/t248684-daily,True,False,True
t248680-daily,"Dades diàries del sensor de soroll ubicat al barri de Russafa, en el carrer Sueca, 32","Dades diàries del sensor de soroll ubicat al barri de Russafa i en concret en el carrer Sueca, 32 (T248680). La seua ubicació exacta és: 39.4613594, -0.37514680000003864.

A continuació s'explica cadascuna de les columnes del recurs.

* RecvTime: Dada proporcionat per la plataforma de ciutat VLCi. Data en què es va inserir la dada en la plataforma.
* FiwareServicePath: Dada proporcionat per la plataforma de ciutat VLCi. Servici de la plataforma VLCi a què pertany el sensor.
* EntityType: Dada proporcionat per la plataforma de ciutat VLCi. Tipus d'entitat del sensor en la plataforma VLCi.
* EntityId: Dada proporcionat per la plataforma de ciutat VLCi. Identificador únic del sensor en la plataforma VLCi.
* LAeq: Nivell sonor continu equivalent. Es defineix en la ISO 1996-2:2017 com el valor del nivell de pressió en dBA en ponderació A d'un so estable que en un interval de temps T posseïx la mateixa pressió sonora quadràtica mitja que el so que es mesura i el nivell del qual varia amb el temps. En este cas el període establert per a este sensor és d'1 minut.
* LAeq_d: És un indicador de soroll associat al dia, on al dia li corresponen 12 hores, en el període que s'estén des de les 7 fins a les 19 hores.
* LAeq_e: És un indicador del nivell sonor durant la vesprada, on a la vesprada li corresponen 4 hores, en el període que s'estén des de les 19 fins a les 23 hores.
* LAeq_n: És un indicador del nivell sonor durant la nit, on a la nit li corresponen 8 hores, en el període que s'estén des de les 23 fins a les 7 hores.
* LAeq_den: índex de soroll dia-vesprada-nit, és utilitzat per a determinar la molèstia vinculada a l'exposició al soroll.
* Dateobserved: Dia al que es refereixen les mesures.",(),"('Medio Ambiente',)",1,"('CSV',)",2020-11-17T11:36:58.215154,2025-05-20T09:22:30.387649,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/t248680-daily,True,False,True
t248670-daily,"Dades diàries del sensor de soroll ubicat al barri de Russafa, en el carrer Carles Cervera, chaflà amb Reina Doña María","Dades diàries del sensor de soroll ubicat al barri de Russafa i en concret en el carrer Carles Cervera, chaflà amb Reina Doña María (T248670). La seua ubicació exacta és: 39.4613005, -0.37288599999999406.

A continuació s'explica cadascuna de les columnes del recurs.

* RecvTime: Dada proporcionat per la plataforma de ciutat VLCi. Data en què es va inserir la dada en la plataforma.
* FiwareServicePath: Dada proporcionat per la plataforma de ciutat VLCi. Servici de la plataforma VLCi a què pertany el sensor.
* EntityType: Dada proporcionat per la plataforma de ciutat VLCi. Tipus d'entitat del sensor en la plataforma VLCi.
* EntityId: Dada proporcionat per la plataforma de ciutat VLCi. Identificador únic del sensor en la plataforma VLCi.
* LAeq: Nivell sonor continu equivalent. Es defineix en la ISO 1996-2:2017 com el valor del nivell de pressió en dBA en ponderació A d'un so estable que en un interval de temps T posseïx la mateixa pressió sonora quadràtica mitja que el so que es mesura i el nivell del qual varia amb el temps. En este cas el període establert per a este sensor és d'1 minut.
* LAeq_d: És un indicador de soroll associat al dia, on al dia li corresponen 12 hores, en el període que s'estén des de les 7 fins a les 19 hores.
* LAeq_e: És un indicador del nivell sonor durant la vesprada, on a la vesprada li corresponen 4 hores, en el període que s'estén des de les 19 fins a les 23 hores.
* LAeq_n: És un indicador del nivell sonor durant la nit, on a la nit li corresponen 8 hores, en el període que s'estén des de les 23 fins a les 7 hores.
* LAeq_den: índex de soroll dia-vesprada-nit, és utilitzat per a determinar la molèstia vinculada a l'exposició al soroll.
* Dateobserved: Dia al que es refereixen les mesures.",(),"('Medio Ambiente',)",1,"('CSV',)",2020-11-17T11:37:00.366882,2025-05-20T09:18:12.015718,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/t248670-daily,True,False,True
t248676-daily,"Dades diàries del sensor de soroll ubicat al barri de Russafa, en el carrer Salvador Abril, chaflà amb Maestro José Serrano","Dades diàries del sensor de soroll ubicat al barri de Russafa i en concret en el carrer Salvador Abril, chaflà amb Maestro José Serrano (T248676). La seua ubicació exacta és: 39.4635655, -0.37060220000000754.

A continuació s'explica cadascuna de les columnes del recurs.

* RecvTime: Dada proporcionat per la plataforma de ciutat VLCi. Data en què es va inserir la dada en la plataforma.
* FiwareServicePath: Dada proporcionat per la plataforma de ciutat VLCi. Servici de la plataforma VLCi a què pertany el sensor.
* EntityType: Dada proporcionat per la plataforma de ciutat VLCi. Tipus d'entitat del sensor en la plataforma VLCi.
* EntityId: Dada proporcionat per la plataforma de ciutat VLCi. Identificador únic del sensor en la plataforma VLCi.
* LAeq: Nivell sonor continu equivalent. Es defineix en la ISO 1996-2:2017 com el valor del nivell de pressió en dBA en ponderació A d'un so estable que en un interval de temps T posseïx la mateixa pressió sonora quadràtica mitja que el so que es mesura i el nivell del qual varia amb el temps. En este cas el període establert per a este sensor és d'1 minut.
* LAeq_d: És un indicador de soroll associat al dia, on al dia li corresponen 12 hores, en el període que s'estén des de les 7 fins a les 19 hores.
* LAeq_e: És un indicador del nivell sonor durant la vesprada, on a la vesprada li corresponen 4 hores, en el període que s'estén des de les 19 fins a les 23 hores.
* LAeq_n: És un indicador del nivell sonor durant la nit, on a la nit li corresponen 8 hores, en el període que s'estén des de les 23 fins a les 7 hores.
* LAeq_den: índex de soroll dia-vesprada-nit, és utilitzat per a determinar la molèstia vinculada a l'exposició al soroll.
* Dateobserved: Dia al que es refereixen les mesures.",(),"('Medio Ambiente',)",1,"('CSV',)",2020-11-17T11:37:02.383721,2025-05-20T09:13:41.540710,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/t248676-daily,True,False,True
t248677-daily,"Dades diàries del sensor de soroll ubicat al barri de Russafa, en el carrer Vivons, chaflà amb Cadis","Dades diàries del sensor de soroll ubicat al barri de Russafa i en concret en el carrer Vivons, chaflà amb Cadis (T248677). La seua ubicació exacta és: 39.4599927, -0.3721407000000454.

A continuació s'explica cadascuna de les columnes del recurs.

* RecvTime: Dada proporcionat per la plataforma de ciutat VLCi. Data en què es va inserir la dada en la plataforma.
* FiwareServicePath: Dada proporcionat per la plataforma de ciutat VLCi. Servici de la plataforma VLCi a què pertany el sensor.
* EntityType: Dada proporcionat per la plataforma de ciutat VLCi. Tipus d'entitat del sensor en la plataforma VLCi.
* EntityId: Dada proporcionat per la plataforma de ciutat VLCi. Identificador únic del sensor en la plataforma VLCi.
* LAeq: Nivell sonor continu equivalent. Es defineix en la ISO 1996-2:2017 com el valor del nivell de pressió en dBA en ponderació A d'un so estable que en un interval de temps T posseïx la mateixa pressió sonora quadràtica mitja que el so que es mesura i el nivell del qual varia amb el temps. En este cas el període establert per a este sensor és d'1 minut.
* LAeq_d: És un indicador de soroll associat al dia, on al dia li corresponen 12 hores, en el període que s'estén des de les 7 fins a les 19 hores.
* LAeq_e: És un indicador del nivell sonor durant la vesprada, on a la vesprada li corresponen 4 hores, en el període que s'estén des de les 19 fins a les 23 hores.
* LAeq_n: És un indicador del nivell sonor durant la nit, on a la nit li corresponen 8 hores, en el període que s'estén des de les 23 fins a les 7 hores.
* LAeq_den: índex de soroll dia-vesprada-nit, és utilitzat per a determinar la molèstia vinculada a l'exposició al soroll.
* Dateobserved: Dia al que es refereixen les mesures.",(),"('Medio Ambiente',)",1,"('CSV',)",2020-11-17T11:37:01.698406,2025-05-20T09:10:53.951506,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/t248677-daily,True,False,True
t248678-daily,"Dades diàries del sensor de soroll ubicat al barri de Russafa, en el carrer Carles Cervera, 34","Dades diàries del sensor de soroll ubicat al barri de Russafa i en concret en el carrer Carles Cervera, 34 (T248678). La seua ubicació exacta és: 39.4615883, -0.3727962000000389.

A continuació s'explica cadascuna de les columnes del recurs.

* RecvTime: Dada proporcionat per la plataforma de ciutat VLCi. Data en què es va inserir la dada en la plataforma.
* FiwareServicePath: Dada proporcionat per la plataforma de ciutat VLCi. Servici de la plataforma VLCi a què pertany el sensor.
* EntityType: Dada proporcionat per la plataforma de ciutat VLCi. Tipus d'entitat del sensor en la plataforma VLCi.
* EntityId: Dada proporcionat per la plataforma de ciutat VLCi. Identificador únic del sensor en la plataforma VLCi.
* LAeq: Nivell sonor continu equivalent. Es defineix en la ISO 1996-2:2017 com el valor del nivell de pressió en dBA en ponderació A d'un so estable que en un interval de temps T posseïx la mateixa pressió sonora quadràtica mitja que el so que es mesura i el nivell del qual varia amb el temps. En este cas el període establert per a este sensor és d'1 minut.
* LAeq_d: És un indicador de soroll associat al dia, on al dia li corresponen 12 hores, en el període que s'estén des de les 7 fins a les 19 hores.
* LAeq_e: És un indicador del nivell sonor durant la vesprada, on a la vesprada li corresponen 4 hores, en el període que s'estén des de les 19 fins a les 23 hores.
* LAeq_n: És un indicador del nivell sonor durant la nit, on a la nit li corresponen 8 hores, en el període que s'estén des de les 23 fins a les 7 hores.
* LAeq_den: índex de soroll dia-vesprada-nit, és utilitzat per a determinar la molèstia vinculada a l'exposició al soroll.
* Dateobserved: Dia al que es refereixen les mesures.",(),"('Medio Ambiente',)",1,"('CSV',)",2020-11-17T11:36:58.943328,2025-05-20T09:08:08.360213,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/t248678-daily,True,False,True
t248672-daily,"Dades diàries del sensor de soroll ubicat al barri de Russafa, en el carrer Puerto Rico, 21","Dades diàries del sensor de soroll ubicat al barri de Russafa i en concret en el carrer Puerto Rico, 21 (T248672). La seua ubicació exacta és: 39.4609867, -0.3761412000000064.

A continuació s'explica cadascuna de les columnes del recurs.

* RecvTime: Dada proporcionat per la plataforma de ciutat VLCi. Data en què es va inserir la dada en la plataforma.
* FiwareServicePath: Dada proporcionat per la plataforma de ciutat VLCi. Servici de la plataforma VLCi a què pertany el sensor.
* EntityType: Dada proporcionat per la plataforma de ciutat VLCi. Tipus d'entitat del sensor en la plataforma VLCi.
* EntityId: Dada proporcionat per la plataforma de ciutat VLCi. Identificador únic del sensor en la plataforma VLCi.
* LAeq: Nivell sonor continu equivalent. Es defineix en la ISO 1996-2:2017 com el valor del nivell de pressió en dBA en ponderació A d'un so estable que en un interval de temps T posseïx la mateixa pressió sonora quadràtica mitja que el so que es mesura i el nivell del qual varia amb el temps. En este cas el període establert per a este sensor és d'1 minut.
* LAeq_d: És un indicador de soroll associat al dia, on al dia li corresponen 12 hores, en el període que s'estén des de les 7 fins a les 19 hores.
* LAeq_e: És un indicador del nivell sonor durant la vesprada, on a la vesprada li corresponen 4 hores, en el període que s'estén des de les 19 fins a les 23 hores.
* LAeq_n: És un indicador del nivell sonor durant la nit, on a la nit li corresponen 8 hores, en el període que s'estén des de les 23 fins a les 7 hores.
* LAeq_den: índex de soroll dia-vesprada-nit, és utilitzat per a determinar la molèstia vinculada a l'exposició al soroll.
* Dateobserved: Dia al que es refereixen les mesures.",(),"('Medio Ambiente',)",1,"('CSV',)",2020-11-17T11:36:57.529535,2025-05-20T09:07:00.097484,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/t248672-daily,True,False,True
t248669-daily,"Dades diàries del sensor de soroll ubicat al barri de Russafa, en el carrer Doctor Serrano, 21","Dades diàries del sensor de soroll ubicat al barri de Russafa i en concret en el carrer Doctor Serrano, 21 (T248669). La seua ubicació exacta és: 39.4626872, -0.3737806999999975.

A continuació s'explica cadascuna de les columnes del recurs.

* RecvTime: Dada proporcionat per la plataforma de ciutat VLCi. Data en què es va inserir la dada en la plataforma.
* FiwareServicePath: Dada proporcionat per la plataforma de ciutat VLCi. Servici de la plataforma VLCi a què pertany el sensor.
* EntityType: Dada proporcionat per la plataforma de ciutat VLCi. Tipus d'entitat del sensor en la plataforma VLCi.
* EntityId: Dada proporcionat per la plataforma de ciutat VLCi. Identificador únic del sensor en la plataforma VLCi.
* LAeq: Nivell sonor continu equivalent. Es defineix en la ISO 1996-2:2017 com el valor del nivell de pressió en dBA en ponderació A d'un so estable que en un interval de temps T posseïx la mateixa pressió sonora quadràtica mitja que el so que es mesura i el nivell del qual varia amb el temps. En este cas el període establert per a este sensor és d'1 minut.
* LAeq_d: És un indicador de soroll associat al dia, on al dia li corresponen 12 hores, en el període que s'estén des de les 7 fins a les 19 hores.
* LAeq_e: És un indicador del nivell sonor durant la vesprada, on a la vesprada li corresponen 4 hores, en el període que s'estén des de les 19 fins a les 23 hores.
* LAeq_n: És un indicador del nivell sonor durant la nit, on a la nit li corresponen 8 hores, en el període que s'estén des de les 23 fins a les 7 hores.
* LAeq_den: índex de soroll dia-vesprada-nit, és utilitzat per a determinar la molèstia vinculada a l'exposició al soroll.
* Dateobserved: Dia al que es refereixen les mesures.",(),"('Medio Ambiente',)",1,"('CSV',)",2020-11-17T11:36:56.878682,2025-05-20T09:04:37.902204,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/t248669-daily,True,False,True
t248661-daily,"Dades diàries del sensor de soroll ubicat al barri de Russafa, en el carrer General Prim, chaflà amb Donoso Cortés","Dades diàries del sensor de soroll ubicat al barri de Russafa i en concret en el carrer General Prim, chaflà amb Donoso Cortés (T248661). La seua ubicació exacta és: 39.4625622, -0.370427100000029.

A continuació s'explica cadascuna de les columnes del recurs.

* RecvTime: Dada proporcionat per la plataforma de ciutat VLCi. Data en què es va inserir la dada en la plataforma.
* FiwareServicePath: Dada proporcionat per la plataforma de ciutat VLCi. Servici de la plataforma VLCi a què pertany el sensor.
* EntityType: Dada proporcionat per la plataforma de ciutat VLCi. Tipus d'entitat del sensor en la plataforma VLCi.
* EntityId: Dada proporcionat per la plataforma de ciutat VLCi. Identificador únic del sensor en la plataforma VLCi.
* LAeq: Nivell sonor continu equivalent. Es defineix en la ISO 1996-2:2017 com el valor del nivell de pressió en dBA en ponderació A d'un so estable que en un interval de temps T posseïx la mateixa pressió sonora quadràtica mitja que el so que es mesura i el nivell del qual varia amb el temps. En este cas el període establert per a este sensor és d'1 minut.
* LAeq_d: És un indicador de soroll associat al dia, on al dia li corresponen 12 hores, en el període que s'estén des de les 7 fins a les 19 hores.
* LAeq_e: És un indicador del nivell sonor durant la vesprada, on a la vesprada li corresponen 4 hores, en el període que s'estén des de les 19 fins a les 23 hores.
* LAeq_n: És un indicador del nivell sonor durant la nit, on a la nit li corresponen 8 hores, en el període que s'estén des de les 23 fins a les 7 hores.
* LAeq_den: índex de soroll dia-vesprada-nit, és utilitzat per a determinar la molèstia vinculada a l'exposició al soroll.
* Dateobserved: Dia al que es refereixen les mesures.",(),"('Medio Ambiente',)",1,"('CSV',)",2020-11-17T11:36:56.158257,2025-05-20T09:00:43.349479,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/t248661-daily,True,False,True
t248679-daily,"Dades diàries del sensor de soroll ubicat al barri de Russafa, en el carrer Matías Perelló, amb carrer Doctor Sumsi","Dades diàries del sensor de soroll ubicat al barri de Russafa i en concret en el carrer Matías Perelló, amb carrer Doctor Sumsi (T248679). La seua ubicació exacta és: 39.4614718, -0.36814430000003995.

A continuació s'explica cadascuna de les columnes del recurs.

* RecvTime: Dada proporcionat per la plataforma de ciutat VLCi. Data en què es va inserir la dada en la plataforma.
* FiwareServicePath: Dada proporcionat per la plataforma de ciutat VLCi. Servici de la plataforma VLCi a què pertany el sensor.
* EntityType: Dada proporcionat per la plataforma de ciutat VLCi. Tipus d'entitat del sensor en la plataforma VLCi.
* EntityId: Dada proporcionat per la plataforma de ciutat VLCi. Identificador únic del sensor en la plataforma VLCi.
* LAeq: Nivell sonor continu equivalent. Es defineix en la ISO 1996-2:2017 com el valor del nivell de pressió en dBA en ponderació A d'un so estable que en un interval de temps T posseïx la mateixa pressió sonora quadràtica mitja que el so que es mesura i el nivell del qual varia amb el temps. En este cas el període establert per a este sensor és d'1 minut.
* LAeq_d: És un indicador de soroll associat al dia, on al dia li corresponen 12 hores, en el període que s'estén des de les 7 fins a les 19 hores.
* LAeq_e: És un indicador del nivell sonor durant la vesprada, on a la vesprada li corresponen 4 hores, en el període que s'estén des de les 19 fins a les 23 hores.
* LAeq_n: És un indicador del nivell sonor durant la nit, on a la nit li corresponen 8 hores, en el període que s'estén des de les 23 fins a les 7 hores.
* LAeq_den: índex de soroll dia-vesprada-nit, és utilitzat per a determinar la molèstia vinculada a l'exposició al soroll.
* Dateobserved: Dia al que es refereixen les mesures.",(),"('Medio Ambiente',)",1,"('CSV',)",2020-11-17T11:37:01.018354,2025-05-20T08:57:37.329866,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/t248679-daily,True,False,True
is_sct_230301,Transaccions totals per dia,Número total de recàrregues registrades per dia desagregat per tipus d’usuari (local o interoperabilitat),(),(),1,"('CSV',)",2024-04-24T06:45:46.732688,2024-04-30T09:06:34.777877,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/is_sct_230301,True,False,True
is_sct_230323,Reserves totals per dia i resultat,"Número total de reserves registrades per dia desagregat per resultat (utilitzada, cancel·lada, no utilitzada)",(),(),1,"('CSV',)",2024-04-24T08:52:26.125702,2024-04-29T12:13:42.859872,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/is_sct_230323,True,False,True
is_sct_230322,Percentatge d'abonats empadronats a València,Percentatge d'abonats empadronats a València,(),(),1,"('CSV',)",2024-04-24T08:48:42.079078,2024-04-29T12:13:18.145117,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/is_sct_230322,True,False,True
is_sct_230321,Número d'abonats que han fet ús del servici,Número d'abonats que han efectuat recàrregues durant el període,(),(),1,"('CSV',)",2024-04-24T08:34:09.924909,2024-04-29T12:12:58.485011,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/is_sct_230321,True,False,True
is_sct_230320,Energia total per dia i per zona,Energia total subministrada per dia desagregada per zona,(),(),1,"('CSV',)",2024-04-24T08:29:46.417557,2024-04-29T12:12:17.192551,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/is_sct_230320,True,False,True
is_sct_230319,Cost de l'energia per dia i zona,Cost total de l'energía subministrada per dia desagregada per zona,(),(),1,"('CSV',)",2024-04-24T08:27:03.516839,2024-04-29T12:11:55.665585,Atribución-CompartirIgual 4.0 Internacional (CC BY-SA 4.0),https://opendata.vlci.valencia.es/dataset/is_sct_230319,True,False,True
is_sct_230318,Temps mitjans de recàrrega,Mitjana de la duració dels les recárregues en el període,(),(),1,"('CSV',)",2024-04-24T08:25:14.734718,2024-04-29T12:11:28.800053,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/is_sct_230318,True,False,True
is_sct_230317,Percentatge de recàrregues per tipus de corrent,,(),(),1,"('CSV',)",2024-04-24T08:15:45.412040,2024-04-29T12:10:54.384770,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/is_sct_230317,False,False,True
is_sct_230316,Número de descàrregues de la App de V.E.,"Número de descàrregues de la App mòbil del Sistema de Recarregues de V.E. efectuades pels usuaris en el període, desagregades per plataforma",(),(),1,"('CSV',)",2024-04-24T08:12:56.868623,2024-04-29T12:10:34.862906,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/is_sct_230316,True,False,True
is_sct_230315,Número de contractes de interoperabilitat,Número de contractes d'interoperabilidad registrats en la data del període,(),(),1,"('CSV',)",2024-04-24T08:01:23.861483,2024-04-29T12:10:17.253181,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/is_sct_230315,True,False,True
is_sct_230314,Potència instal·lada,Potència instal·lada total de les estacions de recàrrega de vehicle elèctric,(),(),1,"('CSV',)",2024-04-24T07:58:14.935711,2024-04-29T12:09:56.547340,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/is_sct_230314,True,False,True
is_sct_230312,Transaccions totals per dia i zona,Número total de recàrregues registrades per dia desagregat per zona,(),(),1,"('CSV',)",2024-04-24T07:53:07.861791,2024-04-29T12:09:14.984976,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/is_sct_230312,True,False,True
is_sct_230311,Número de flotes registrades,Número de flotes registrades a la data del període,(),(),1,"('CSV',)",2024-04-24T07:49:57.375802,2024-04-29T12:08:39.395635,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/is_sct_230311,True,False,True
